Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
ZZ9,Total industry,Fluorinated gases,2015.12,282,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2016.03,282,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2016.06,283,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2016.09,284,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2016.12,287,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2017.03,289,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2017.06,293,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2017.09,296,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2017.12,301,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2018.03,304,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2018.06,308,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2018.09,311,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2018.12,317,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2019.03,318,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2019.06,319,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2019.09,320,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2019.12,319,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2020.03,316,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2020.06,317,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2020.09,331,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2020.12,349,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2021.03,371,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2021.06,385,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2021.09,389,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2021.12,387,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2022.03,373,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2022.06,363,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2022.09,357,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2022.12,354,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2023.03,350,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2023.06,346,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2023.09,343,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2023.12,340,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2024.03,335,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2024.06,331,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2024.09,325,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Fluorinated gases,2024.12,322,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2010.03,1694,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2010.06,1509,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2010.09,1641,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2010.12,1745,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2011.03,1719,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2011.06,1536,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2011.09,1671,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2011.12,1769,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2012.03,1758,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2012.06,1566,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2012.09,1695,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2012.12,1792,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2013.03,1749,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2013.06,1562,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2013.09,1702,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2013.12,1816,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2014.03,1809,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2014.06,1627,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2014.09,1771,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2014.12,1874,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2015.03,1810,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2015.06,1613,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2015.09,1748,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2015.12,1854,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2016.03,1805,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2016.06,1618,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2016.09,1754,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2016.12,1857,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.03,1815,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.06,1628,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.09,1765,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.12,1873,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.03,1847,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.06,1663,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.09,1798,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.12,1901,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.03,1855,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.06,1664,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.09,1802,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.12,1915,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.03,1875,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.06,1681,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.09,1828,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.12,1937,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.03,1829,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.06,1644,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.09,1827,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.12,1853,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.03,1735,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.06,1575,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.09,1746,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.12,1760,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.03,1643,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.06,1504,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.09,1677,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.12,1691,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2024.03,1598,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2024.06,1464,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2024.09,1633,Actual,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2024.12,1645,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.03,11460,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.06,8433,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.09,8855,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.12,10770,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.03,11529,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.06,8383,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.09,8820,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.12,10824,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.03,11719,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.06,8428,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.09,8897,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.12,11005,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.03,11658,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.06,8360,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.09,8838,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.12,11034,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.03,11766,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.06,8398,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.09,8909,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.12,11171,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.03,11604,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.06,8300,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.09,8785,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.12,11025,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.03,11426,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.06,8178,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.09,8660,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.12,10852,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.03,11364,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.06,8129,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.09,8611,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.12,10810,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.03,11435,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.06,8158,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.09,8646,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.12,10840,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.03,11901,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.06,8353,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.09,8271,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.12,10622,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.03,11831,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.06,8277,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.09,8266,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.12,10656,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.03,11480,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.06,8115,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.09,8431,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.12,10591,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.03,11367,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.06,7726,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.09,8204,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.12,11040,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.03,11000,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.06,7497,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.09,7955,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.12,10693,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2024.03,10800,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2024.06,7361,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2024.09,7811,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2024.12,10505,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.03,9141,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.06,9168,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.09,9232,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.12,9384,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.03,8988,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.06,8574,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.09,9376,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.12,9377,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.03,9254,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.06,9890,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.09,9499,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.12,9420,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.03,9158,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.06,9656,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.09,9343,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.12,9164,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.03,9159,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.06,9015,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.09,9423,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.12,9934,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.03,9732,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.06,9032,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.09,9478,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.12,9803,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.03,9389,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.06,8852,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.09,9259,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.12,9072,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.03,9144,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.06,9268,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.09,9651,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.12,10095,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.03,9521,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.06,9086,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.09,9566,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.12,10236,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.03,10120,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.06,9347,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.09,9862,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.12,10130,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.03,9489,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.06,7259,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.09,9142,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.12,9309,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.03,9258,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.06,9418,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.09,8064,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.12,8387,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.03,8696,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.06,8315,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.09,7975,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.12,7971,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.03,8187,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.06,7933,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.09,8586,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.12,8655,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2024.03,8467,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2024.06,8484,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2024.09,8510,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2024.12,8042,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.03,22592,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.06,19409,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.09,20027,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.12,22199,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.03,22540,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.06,18796,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.09,20173,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.12,22281,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.03,23046,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.06,20202,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.09,20411,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.12,22540,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.03,22886,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.06,19901,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.09,20210,Actual,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.12,22346,Actual,Kilotonnes,Carbon dioxide equivalents
